id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
114,1001.175035,1028.023555,1023.008756,1020.371688,1027.902216,1027.423214,1035.132574,1039.271657,1044.458314,1048.898884,1054.485743,1062.846428,1069.323028,1073.934837,1083.003874,1090.062374,1092.593522,1101.007748,1108.667287,1120.845188
115,745.4535994,748.8056667,752.0234233,756.3170953,764.1139153,768.6367711,774.2976044,779.9775916,782.7906952,784.3391485,788.6625587,792.2787025,795.3725459,796.0399061,799.4015152,802.6726419,807.2491464,810.1681071,815.4929577,825.8790013
116,1187.017617,1189.897494,1193.911523,1197.374822,1202.351611,1186.754646,1184.718305,1188.190791,1191.705336,1193.046936,1193.71573,1194.576692,1198.853406,1201.001961,1206.640809,1211.420536,1214.464444,1220.139951,1226.557273,1236.619585
117,1501.673728,1509.132218,1517.827775,1525.755486,1534.173126,1534.7601,1533.024681,1537.208607,1539.817138,1541.031225,1542.385833,1544.727834,1549.567304,1552.383294,1555.904118,1557.10781,1559.079754,1563.095207,1568.845134,1580.418616
118,1235.182667,1242.502132,1252.639631,1260.644302,1270.081858,1274.101449,1275.845582,1277.471315,1281.581497,1282.812576,1283.808682,1287.33872,1292.421501,1287.538713,1226.667155,1229.278497,1235.388044,1244.50146,1257.388083,1276.993773
119,1149.032837,1147.686757,1156.461202,1164.809728,1177.783689,1179.968346,1177.347409,1178.950434,1181.609505,1185.548266,1187.251564,1193.401165,1202.953376,1208.611175,1215.078188,1219.956061,1220.83161,1228.947232,1239.204843,1255.734132
120,917.1930925,920.9772626,928.28086,934.0846234,943.5537827,946.0267421,945.7429087,949.8608416,953.0912787,947.4531963,946.7020994,950.6552997,955.3202802,957.8547867,961.7783049,961.184381,955.1671989,960.2116617,966.4640743,977.8003528
121,1127.05592,1132.121974,1138.761745,1144.826034,1154.153383,1054.83715,871.6281851,868.6977316,861.6709918,865.750781,870.3533282,887.2506447,906.7046499,923.1806533,949.4530499,969.1315195,998.4106571,1032.947137,1072.544817,1117.770404
122,1244.889137,1264.647755,1288.142694,1311.919261,1337.615353,1345.95113,1352.709446,1360.44945,1358.236061,1366.408804,1370.409455,1381.686444,1398.69355,1406.289832,1423.958685,1424.681233,1440.424644,1453.422704,1465.359763,1485.38363
123,1123.71182,1132.719744,1143.609199,1154.339841,1170.408328,1172.413074,1175.222726,1179.00456,1183.343869,1190.122696,1201.952878,1212.184081,1226.149225,1235.819189,1251.511326,1266.081952,1283.741523,1305.541918,1324.526761,1346.42399
124,1069.295075,1077.954029,1089.30513,1100.782003,1116.996599,1126.247233,1131.318156,1133.214266,1137.447877,1132.215693,1131.396848,1131.482925,1137.700905,1146.285833,1151.391869,1151.53205,1144.615545,1156.262892,1168.22866,1176.951889
125,1447.938459,1462.929577,1478.995939,1496.596469,1517.43453,1533.198114,1540.010371,1537.897786,1543.798222,1546.545959,1549.330492,1551.191791,1557.399238,1566.840628,1573.830183,1576.638152,1588.560236,1603.536332,1620.509617,1632.924021
126,2079.894325,2094.366173,2109.660966,2124.113414,2139.91428,2151.531868,2149.67011,2145.962587,2141.480021,2132.689073,2124.944838,2123.954979,2122.891577,2123.232293,2116.44558,2094.756821,2085.649916,2028.208653,2031.418157,2007.867611
127,2668.345425,2689.070878,2698.924582,2719.439702,2744.142994,2752.452294,2745.49429,2730.501548,2703.998078,2704.187306,2708.260617,2716.521291,2720.65171,2726.195403,2729.10361,2716.553648,2719.632669,2723.955233,2736.442955,2745.359281
128,1985.525027,2005.862283,2027.6937,2051.282634,2079.788475,2102.327805,2105.295632,2107.288809,2103.977697,2110.529556,2100.63999,2107.352794,2109.685073,2117.09899,2123.963356,2114.146942,2111.987878,2075.203074,2100.003542,2122.22696
129,1789.699275,1808.533279,1824.865054,1839.445947,1862.33856,1871.992041,1873.488375,1870.815541,1852.032583,1854.082922,1855.858599,1858.8122,1864.309749,1863.33543,1859.193322,1842.771808,1817.802613,1723.660708,1739.211085,1758.209152
130,2231.697366,2248.704654,2265.198849,2287.176903,2312.519763,2328.017356,2328.760388,2325.554588,2309.127792,2302.803914,2293.442525,2289.073617,2278.849428,2228.869257,2208.737263,2189.689955,2154.536404,1975.130099,1959.098143,1964.366669
131,2767.022697,2772.471914,2788.538965,2805.213748,2822.568492,2833.257582,2824.178828,2808.387633,2764.893241,2548.430298,2533.561433,2526.273879,2518.410407,2507.879088,2507.409891,2511.065672,2503.711586,2485.604698,2493.128366,2497.788742
132,2911.014596,2925.180397,2944.716411,2954.450428,2961.807503,2957.514417,2935.064605,2909.978265,2864.919911,2659.35531,2634.278324,2595.655547,2575.440146,2572.254555,2567.080051,2551.828529,2552.04964,2539.730983,2522.420399,2508.09302
133,2663.557038,2681.795366,2698.510196,2721.352703,2739.014648,2754.937189,2756.198466,2769.920997,2763.124753,2747.937632,2751.935851,2743.847008,2730.281215,2733.762226,2730.006953,2720.523026,2734.249515,2732.518238,2729.488283,2701.911129
134,2710.995878,2719.581819,2739.216227,2760.461084,2786.021923,2812.497244,2820.82116,2819.332795,2818.673563,2824.487006,2843.232295,2825.510932,2825.764873,2843.260149,2852.123358,2854.030989,2844.349439,2773.864831,2649.864353,2630.395774
135,2841.101775,2861.38207,2883.252728,2899.166452,2918.204046,2935.785559,2931.874903,2914.008862,2894.57004,2886.097611,2905.130396,2890.425151,2889.662928,2903.345188,2910.873524,2910.539857,2901.491713,2799.144597,2607.841322,2573.787103
136,2094.133552,2116.072404,2143.003471,2175.609107,2200.829021,2230.907511,2225.805266,2212.377846,2202.151448,2197.068936,2212.199182,2198.883813,2196.304887,2204.146651,2206.399608,2208.356515,2207.513766,2202.017936,2194.94898,2183.6301
137,1240.906371,1257.582139,1279.497434,1305.698395,1330.663989,1352.774167,1348.940245,1347.824255,1348.148663,1348.877829,1368.323145,1051.037853,1024.657633,1041.290061,1044.38378,1044.72974,1047.577068,1038.247072,1028.446991,1023.800937
138,2058.912756,2077.938854,2103.207055,2125.875824,2142.387851,2162.419893,2165.143798,2162.727709,2164.869918,2158.954916,2174.085616,1863.10296,1829.706615,1864.393311,1880.295088,1894.707312,1904.443052,1895.485475,1884.571574,1888.389674
139,2251.478434,2277.611763,2309.672994,2340.060672,2368.255967,2390.483954,2397.824958,2402.969272,2406.764456,2408.523274,2419.967807,2038.170656,1855.077594,1900.820169,1957.529134,1993.262966,2028.918666,2039.754674,2043.59743,2060.411379
140,2205.51914,2232.575624,2264.233344,2294.769143,2317.010943,2337.909774,2340.462173,2346.609086,2348.096992,2343.475576,2352.479558,2022.531878,1767.389592,1791.396554,1813.251418,1820.939911,1833.83548,1838.585432,1827.340939,1826.489188
141,2381.0468,2390.379183,2407.742314,2424.736252,2439.501781,2469.881877,2491.17054,2510.734112,2529.463116,2534.38467,2576.938168,2590.00059,2620.98971,2642.096947,2657.839285,2679.295769,2698.414981,2708.806943,2699.986259,2694.671244
142,2403.646461,2406.444926,2410.096816,2414.885839,2420.075956,2449.540855,2475.281541,2469.621428,2482.684045,2484.280997,2514.004006,2518.552095,2550.142228,2565.034393,2574.116879,2573.818594,2564.49494,2572.160986,2550.191542,2534.829354
143,1272.636657,1252.10718,1231.403662,1210.920396,1204.986982,1221.250399,1189.711971,1145.141617,1150.176837,1134.553911,1132.340002,1124.308388,1126.355665,1130.676157,1138.036007,1137.936348,1143.646112,1162.970566,1172.307,1183.517401
144,835.3840826,826.6847458,806.6327457,804.5109581,805.6313239,819.5644909,831.9036863,815.1100819,828.8484891,830.4926849,837.6712829,838.5241905,851.0077042,865.2685264,869.7614751,858.6300272,868.0433875,866.6851076,876.1434348,889.4284313
145,1330.478617,1341.483054,1337.161912,1341.366453,1346.9469,1361.475783,1376.074483,1412.647937,1439.265553,1476.786705,1535.415007,1587.294703,1648.802346,1698.644508,1753.40455,1772.036629,1812.412935,1871.270434,1902.692855,1929.794243
146,1319.701837,1322.137691,1324.108638,1323.23762,1322.374377,1327.787505,1326.952578,1321.701107,1322.319884,1320.227103,1319.328313,1316.624482,1325.182346,1330.133877,1330.551677,1334.049137,1333.733894,1333.179388,1334.922865,1339.484915
147,1650.658451,1663.967811,1681.187051,1692.869881,1701.947701,1710.562022,1584.91005,1587.890907,1592.147329,1573.239071,1573.397932,1591.865894,1615.960947,1646.549915,1673.534384,1708.642392,1739.05011,1791.290626,1821.959805,1875.983886
148,929.2535585,957.2825507,984.3317664,1012.817987,1041.390063,1081.102321,1075.141058,1074.388067,1066.229924,890.5140325,912.8003457,930.0289599,969.6029118,1017.141535,1059.546801,1109.514937,1133.106246,1103.846738,1084.478454,1099.730908
149,857.6756778,877.2123291,896.7418889,916.0754365,940.5453752,968.2221982,976.5739868,986.9354145,991.7896878,824.6610873,847.3712581,850.2490147,867.8766607,894.6797453,916.1024636,924.5471426,879.8285828,549.9574818,572.5811923,589.676113
150,865.3064744,871.2183658,876.4858955,882.7667286,890.9236117,898.8384012,898.8079119,901.2797566,902.812882,891.4154685,894.8970411,898.5941547,897.591896,900.0948575,900.6075518,902.6079031,901.608432,848.421339,851.5242554,853.598825
151,979.1439924,986.0888036,993.9631219,1002.551004,1013.932384,1022.095584,1027.69954,1035.28667,1045.006561,1049.451239,1053.457052,1056.726953,1057.513735,1058.560982,1058.601521,1064.761508,1066.173011,1065.696089,1067.272331,1061.281534
152,1151.305994,1170.520224,1186.037414,1205.098242,1218.704983,1232.398451,1241.139837,1249.903389,1251.192841,1230.636448,1202.561389,1186.77623,1178.04092,1178.084478,1188.063526,1187.568138,1165.253251,1156.532996,1164.599201,1179.957879
153,1560.875996,1580.577449,1603.90331,1625.999621,1642.635494,1657.982107,1667.870816,1679.504354,1687.526981,1681.086793,1666.579757,1661.893413,1660.402412,1663.600144,1672.46031,1677.522396,1674.250949,1671.418424,1682.494928,1694.689226
154,2591.736509,2613.66119,2613.981105,2611.519861,2612.53156,2606.821519,2574.199447,2548.080044,2524.309135,2499.87064,2478.056621,2461.635788,2442.431989,2435.425591,2425.219563,2414.841479,2399.708823,2363.499705,2355.801217,2350.679725
155,1302.488997,1324.005561,1323.979399,1327.958661,1343.826321,1346.306363,1344.612856,1345.932696,1339.838603,1335.661269,1333.122878,1334.237808,1335.418969,1337.954798,1336.254367,1335.895627,1333.433098,1335.591086,1339.070486,1346.946492
156,712.2340426,721.4673514,731.5524578,732.2773294,733.2281731,739.3636364,741.8123167,747.4890029,755.7360704,761.8541056,766.1678886,773.9068915,779.2148094,780.4134897,785.2851906,792.0168622,793.0095308,802.3892962,800.9032258,808.2214076
157,1005.555231,1011.062493,1018.210414,1026.119214,1040.832692,1048.07365,1052.996014,1063.817694,1065.503346,1065.724197,1065.826946,1065.653118,1065.505007,1066.1166,1064.627833,1064.763228,1061.098908,1060.672681,1060.114276,1062.014293
158,1300.765344,1311.878116,1324.323979,1334.909716,1350.876818,1360.393561,1363.463615,1368.811547,1374.475415,1380.395733,1384.807565,1388.916054,1392.970033,1395.109481,1396.922525,1400.835986,1400.517577,1401.021329,1401.346417,1402.999126
159,1092.852628,1098.721064,1104.899198,1111.261683,1125.448586,1132.508415,1136.698175,1143.185589,1147.646163,1151.898225,1156.555337,1160.879458,1162.962596,1164.075532,1165.001398,1168.26385,1168.363191,1169.445744,1170.677372,1175.07589
160,647.0478854,654.5608161,666.206742,676.7915243,685.4061101,696.3757009,699.1699872,705.4250759,710.067868,714.9483062,716.0383789,714.2326873,714.6246834,714.2897478,713.5549296,715.8721257,714.3472074,717.0748043,717.8656774,721.515452
161,876.753198,883.5137836,892.0444642,900.8142393,912.2336733,922.7290852,931.5060183,941.3441998,950.0057982,956.8893691,961.4646642,967.9825961,976.4101877,981.298901,990.4169763,996.279657,997.5304602,1001.742846,1010.817981,1022.732607
162,911.3966811,917.5610258,926.6501448,935.6886705,948.7961212,958.5581423,968.0530315,978.5909871,986.2635069,994.974516,1002.109271,1009.733423,1020.602546,1028.038251,1039.818153,1049.432961,1049.938934,1060.723582,1072.605635,1087.319398
163,760.0010995,763.5794577,768.6473243,773.5966463,780.0738195,779.8889161,780.4562398,784.9385241,787.60823,790.2808587,791.7174294,794.7065355,797.1489008,798.8628665,805.2525178,808.5598633,810.147056,816.4188471,822.9087229,832.4454749
164,409.260711,410.7914505,413.1525152,414.7929766,418.2410731,421.4843293,425.3449235,428.1485435,430.8618307,432.0906973,431.7744503,433.6414825,436.2821485,435.2847232,438.0472744,439.3373662,439.8802548,442.659671,444.9308614,449.1352069
165,366.9534636,368.2859902,370.8842985,373.3673134,378.3012716,381.4280516,385.1510798,387.5273814,390.6289101,389.5811994,389.6535982,391.3556673,393.4638326,393.8759846,394.8794544,395.583361,391.3017706,391.7348789,395.9779989,399.1122387
166,795.2484149,795.5745587,798.1794037,800.8149996,808.6952339,753.3034392,584.9271404,609.4254815,615.162404,626.1253436,634.039158,650.9213668,669.0062624,685.0734306,707.509229,725.6144339,745.3406459,770.0804086,797.1125052,828.4840221
167,1103.097581,1108.536911,1115.940172,1124.381647,1135.266986,1134.033225,1113.737133,1112.669699,1111.514325,1111.905552,1111.472774,1073.791395,1078.887572,1072.517124,1076.711229,1078.095828,1083.543957,1089.879091,1095.884848,1105.306746
168,1449.989131,1463.17842,1479.368437,1496.927098,1520.178138,1536.96257,1542.89482,1542.987919,1542.951122,1541.870519,1549.958226,1538.0484,1548.154018,1484.271148,1500.527168,1508.847705,1525.380357,1544.508633,1556.884111,1573.394567
169,1561.811503,1570.087618,1585.915395,1598.353346,1616.933623,1624.645395,1617.404906,1605.389188,1582.946345,1563.52684,1560.472652,1568.114038,1570.714834,1541.503216,1550.23558,1547.272432,1508.514267,1529.922136,1550.39547,1560.585072
170,1473.723873,1485.250709,1500.650652,1516.1794,1536.388193,1551.04492,1557.646313,1561.044573,1555.235586,1558.222264,1568.938974,1584.233702,1597.711858,1615.358636,1627.801959,1633.126862,1653.006275,1672.722278,1695.710676,1710.949253
171,1569.189706,1577.73802,1586.293492,1594.383532,1602.751029,1605.341044,1593.251022,1579.875141,1566.296179,1561.281904,1559.023492,1556.704963,1550.841594,1547.091684,1535.987823,1518.138519,1508.754959,1493.190643,1498.542564,1473.004635
172,2076.057357,2086.764599,2099.831022,2111.934938,2126.365868,2132.564483,2118.846163,2103.068819,2078.575831,2077.694179,2078.318831,2080.069658,2076.593153,2074.035441,2063.318596,2041.966933,2024.070267,1947.597728,1949.216394,1935.963927
173,1821.7921,1852.068885,1881.910174,1908.133966,1942.042455,1971.052375,1970.161532,1963.048317,1946.080859,1955.86353,1967.826731,1983.395387,1991.059812,1998.952415,2003.337081,1985.887156,1968.918096,1943.69141,1957.322709,1960.194077
174,1700.279376,1697.613994,1707.068432,1720.36351,1740.073489,1749.011206,1733.310591,1713.828891,1694.842499,1686.995065,1685.038021,1677.342783,1682.05206,1684.074228,1688.884006,1688.084926,1693.11683,1677.360764,1696.158017,1712.938612
175,2530.615024,2545.704058,2560.169844,2576.221785,2595.738272,2609.170238,2598.309351,2586.744539,2567.574271,2558.205092,2551.162466,2554.141966,2550.570948,2540.495557,2525.710595,2489.236865,2353.57838,2004.611637,1979.688752,1975.844184
176,2720.147673,2728.623419,2738.539953,2746.762854,2758.720871,2760.691392,2741.238338,2726.759582,2708.051701,2624.524142,2613.922033,2610.088448,2596.899348,2560.071019,2544.759199,2502.374398,2350.556877,2202.237256,2193.727036,2209.615469
177,3089.965308,3095.288191,3103.321543,3109.759453,3115.568525,3100.579138,3066.085529,3027.222296,2949.597733,2364.304124,2358.16583,2314.650428,2283.905422,2255.808551,2229.657056,2160.535525,1933.094626,1904.177926,1881.923151,1896.517851
178,2571.015758,2587.747872,2616.676327,2642.506819,2663.392137,2669.661537,2660.390008,2647.668284,2623.378439,2511.671123,2506.936016,2480.97444,2477.607086,2480.461445,2483.664163,2472.161678,2474.088402,2471.412426,2466.019753,2464.235511
179,2976.183248,2995.495418,3026.609497,3051.746609,3071.332687,3087.923058,3085.077611,3075.268528,3043.182299,3010.610482,3008.350306,2993.282056,2993.679296,2994.863438,2989.260713,2960.525072,2905.972896,2824.958917,2780.756127,2786.549886
180,2865.543445,2866.921111,2880.187263,2850.66433,2833.613829,2846.332428,2846.716114,2840.899506,2827.737206,2824.742228,2832.554812,2747.341827,2757.515932,2772.535243,2780.388589,2778.695209,2757.585104,2330.995774,2143.723459,2121.159999
181,2198.261612,2208.814869,2228.749164,2201.048352,2172.876875,2169.337773,2160.649863,2148.160972,2140.006248,2137.596875,2154.053897,2128.944938,2134.604767,2147.267443,2157.177013,2159.702986,2161.544987,2117.349127,2076.888434,2073.382917
182,2207.346037,2230.613832,2265.140132,2298.558973,2327.885817,2350.678332,2352.192543,2350.320872,2347.446229,2350.312222,2365.620949,2364.494361,2366.678567,2377.584979,2388.609674,2394.548165,2396.712282,2398.098541,2388.889551,2383.473579
183,1036.000146,1056.673257,1084.875214,1101.53833,1123.892726,1134.099487,1137.360121,1133.88079,1132.269467,1129.200913,1139.878142,937.9267709,837.3281492,848.1662909,845.5092442,840.587098,838.6972978,831.2063865,820.3569447,815.7363843
184,1772.398634,1805.926617,1843.978341,1877.354875,1910.605354,1933.349524,1949.60457,1954.271863,1957.626876,1957.481968,1968.661149,877.3557653,703.126598,704.3664037,715.8546667,713.4511657,733.3956509,737.3196054,726.2214889,731.5655993
185,2255.75275,2279.634321,2313.695861,2342.231958,2370.225792,2390.382404,2406.284495,2427.153954,2426.178788,2407.619243,2385.369951,1434.544513,1303.100776,1361.991278,1429.049985,1452.293104,1494.692445,1542.760649,1589.402211,1642.019864
186,2846.781054,2859.313997,2885.736422,2910.159493,2931.324798,2933.972274,2924.041598,2933.534632,2931.406259,2925.761087,2933.410332,2872.151076,2567.034374,2585.209718,2608.513514,2623.868532,2638.947826,2649.707677,2666.229238,2687.85735
187,2817.247452,2834.404018,2866.754502,2899.095878,2916.026444,2911.427904,2901.139071,2883.455277,2863.857485,2849.849295,2847.984956,2848.37514,2860.485339,2848.039751,2828.725108,2814.529447,2790.709132,2759.429767,2744.516988,2749.804905
188,1551.199159,1554.946969,1573.908184,1593.583713,1601.004439,1616.563441,1615.026176,1598.497339,1579.90778,1575.802357,1574.567419,1568.272296,1564.14637,1545.166102,1524.088974,1506.076552,1477.355454,1457.419433,1452.501013,1448.312067
